video,frame,sports_ball_positions,LEFT_SHOULDER_vel,RIGHT_SHOULDER_vel,LEFT_SHOULDER_acc,RIGHT_SHOULDER_acc,LEFT_ELBOW_vel,RIGHT_ELBOW_vel,LEFT_ELBOW_acc,RIGHT_ELBOW_acc,LEFT_WRIST_vel,RIGHT_WRIST_vel,LEFT_WRIST_acc,RIGHT_WRIST_acc,LEFT_HIP_vel,RIGHT_HIP_vel,LEFT_HIP_acc,RIGHT_HIP_acc,NOSE_pos_x,NOSE_pos_y,LEFT_SHOULDER_pos_x,LEFT_SHOULDER_pos_y,RIGHT_SHOULDER_pos_x,RIGHT_SHOULDER_pos_y,LEFT_ELBOW_pos_x,LEFT_ELBOW_pos_y,RIGHT_ELBOW_pos_x,RIGHT_ELBOW_pos_y,LEFT_WRIST_pos_x,LEFT_WRIST_pos_y,RIGHT_WRIST_pos_x,RIGHT_WRIST_pos_y,LEFT_HIP_pos_x,LEFT_HIP_pos_y,RIGHT_HIP_pos_x,RIGHT_HIP_pos_y,LEFT_ELBOW_LEFT_SHOULDER_LEFT_WRIST_angle,RIGHT_ELBOW_RIGHT_SHOULDER_RIGHT_WRIST_angle,LEFT_SHOULDER_LEFT_HIP_LEFT_ELBOW_angle,RIGHT_SHOULDER_RIGHT_HIP_RIGHT_ELBOW_angle,is_shot,shot_id,shot_invalid,make
long_vid.mov,7672,0,100.49,149.63,-50.7,2729.64,763.99,293.56,-2947.12,-537.47,551.81,278.76,-7134.89,342.58,43.87,43.87,765.07,765.07,32.02,-311.91,59.63,-218.76,-52.5,-235.71,140.36,-271.96,-20.61,-242.23,72.24,-350.44,25.45,-347.72,34.61,2.96,-34.61,-2.96,82.43,125.14,129.83,97.15,1,17,0,0.0
long_vid.mov,7673,0,107.18,158.04,369.04,463.45,674.14,338.89,-4951.0,2498.19,471.41,329.94,-4430.6,2820.74,36.17,36.17,-424.32,-424.32,29.65,-315.61,59.01,-221.02,-51.98,-237.5,137.87,-282.69,-23.15,-249.11,66.13,-355.76,19.88,-352.24,34.51,2.91,-34.51,-2.91,83.55,134.57,134.27,107.67,1,17,0,0.0
long_vid.mov,7674,0,138.56,136.29,1729.26,-1198.58,623.51,452.24,-2790.25,6246.56,461.79,371.8,-529.76,2306.78,21.01,21.01,-835.6,-835.6,28.08,-324.65,57.48,-223.61,-52.88,-239.33,135.57,-291.68,-15.56,-259.58,59.72,-361.47,15.22,-357.57,34.39,2.95,-34.39,-2.95,83.7,135.92,136.9,114.0,1,17,0,0.0
long_vid.mov,7675,0,132.75,80.06,-320.17,-3098.48,466.66,699.63,-8643.54,13632.92,416.44,400.08,-2499.47,1558.06,10.24,10.24,-593.13,-593.13,26.51,-334.22,57.46,-225.48,-53.27,-239.57,132.46,-295.74,-30.22,-249.45,53.77,-362.1,10.51,-351.69,34.54,2.67,-34.54,-2.67,83.27,134.93,138.87,108.69,1,17,0,0.0
long_vid.mov,7676,0,120.85,62.68,-655.96,-957.76,404.95,703.19,-3400.47,196.0,331.93,364.44,-4656.91,-1964.02,15.39,15.39,283.43,283.43,24.46,-332.27,57.37,-227.18,-53.86,-238.86,129.17,-302.66,-37.72,-249.95,50.76,-363.89,5.8,-353.96,34.81,2.4,-34.81,-2.4,84.42,147.21,142.04,119.9,1,17,0,0.0
long_vid.mov,7677,0,110.08,75.29,-593.32,695.09,353.27,560.09,-2847.93,-7885.81,241.62,364.49,-4976.72,2.94,21.91,21.91,359.66,359.66,20.07,-332.77,56.43,-229.41,-56.55,-238.44,125.76,-308.15,-42.82,-250.67,47.1,-364.07,-1.15,-355.34,35.3,2.45,-35.3,-2.45,84.04,153.4,143.84,126.55,1,17,0,0.0
long_vid.mov,7678,0,112.89,121.88,154.85,2567.44,400.24,351.99,2588.01,-11467.95,210.21,359.14,-1730.91,-294.64,32.12,32.12,562.27,562.27,12.68,-331.79,55.41,-231.16,-59.46,-237.75,121.68,-314.64,-48.32,-254.11,42.96,-365.15,-8.1,-357.37,36.17,2.5,-36.17,-2.5,84.24,167.05,146.26,140.11,1,17,0,0.0
long_vid.mov,7679,0,116.85,155.17,218.23,1834.15,368.24,325.52,-1763.42,-1458.5,213.25,382.82,167.52,1304.75,37.57,37.57,300.52,300.52,9.04,-330.97,55.16,-233.06,-61.66,-239.36,118.89,-319.85,-49.98,-259.96,41.18,-368.36,-14.26,-359.49,36.85,2.41,-36.85,-2.41,85.69,170.18,148.16,144.47,1,17,0,0.0
long_vid.mov,7680,0,105.24,156.48,-640.16,72.19,390.48,366.5,1225.58,2258.1,288.12,347.23,4125.68,-1961.26,40.02,40.02,135.01,135.01,4.34,-329.56,53.64,-233.98,-64.47,-239.36,114.75,-326.32,-52.83,-266.77,35.92,-374.03,-18.85,-361.82,37.46,2.32,-37.46,-2.32,87.69,176.67,150.42,150.49,1,17,0,0.0
long_vid.mov,7681,0,121.12,157.25,875.1,42.61,365.25,367.33,-1389.98,45.74,319.5,324.92,1729.44,-1229.44,29.78,29.78,-564.48,-564.48,-1.37,-325.73,51.24,-235.6,-67.28,-238.25,109.66,-330.02,-55.56,-272.71,31.03,-377.5,-22.53,-366.59,37.77,2.24,-37.77,-2.24,89.38,179.41,151.49,154.08,1,17,0,0.0
long_vid.mov,7682,0,138.61,155.53,964.01,-94.79,345.08,416.72,-1111.69,2721.74,331.39,304.37,655.4,-1132.63,25.12,25.12,-256.8,-256.8,-4.65,-327.23,48.94,-237.31,-69.87,-238.73,105.53,-332.5,-56.74,-281.4,26.72,-377.49,-27.6,-364.73,38.2,2.24,-38.2,-2.24,88.99,177.84,151.83,155.26,1,17,0,0.0
long_vid.mov,7683,0,121.01,145.8,-969.7,-536.38,245.14,407.43,-5507.21,-511.76,260.49,249.72,-3907.09,-3011.23,16.16,16.16,-493.76,-493.76,-6.27,-325.26,48.12,-237.45,-71.14,-236.84,103.69,-333.77,-58.82,-274.85,23.13,-376.03,-29.66,-364.06,38.24,2.37,-38.24,-2.37,87.7,179.86,152.38,154.05,1,17,0,0.0
long_vid.mov,7684,0,92.66,120.26,-1562.28,-1407.25,154.3,342.09,-5006.29,-3600.69,241.41,178.57,-1051.44,-3921.23,18.65,18.65,137.58,137.58,-7.25,-324.54,47.05,-236.63,-72.78,-236.77,102.55,-334.48,-59.33,-277.79,18.72,-373.78,-31.64,-363.22,38.38,2.8,-38.38,-2.8,85.56,179.8,152.51,153.48,1,17,0,0.0
long_vid.mov,7685,0,56.65,102.25,-1984.77,-992.29,112.06,279.74,-2327.72,-3436.11,249.35,158.25,437.55,-1119.77,18.46,18.46,-10.47,-10.47,-8.41,-325.63,46.4,-236.0,-74.33,-237.35,101.47,-332.2,-60.58,-272.56,16.53,-369.57,-33.6,-359.39,38.27,2.39,-38.27,-2.39,83.96,175.93,152.16,149.94,1,17,0,0.0
long_vid.mov,7686,0,105.06,77.65,2668.1,-1355.82,135.1,196.75,1270.04,-4572.96,222.35,174.52,-1488.26,896.59,26.22,26.22,427.45,427.45,-8.93,-326.69,46.2,-239.46,-75.01,-237.99,101.0,-335.66,-62.85,-271.94,16.02,-371.93,-33.54,-362.45,38.7,2.04,-38.7,-2.04,83.44,178.24,152.11,151.55,1,17,0,0.0
long_vid.mov,7687,0,103.93,78.83,-62.64,65.21,168.99,190.26,1867.21,-358.01,148.22,172.33,-4085.08,-120.68,25.2,25.2,-56.21,-56.21,-9.39,-322.99,44.94,-239.19,-76.62,-237.42,99.56,-332.82,-64.97,-270.38,15.27,-371.42,-35.18,-361.25,38.32,2.14,-38.32,-2.14,84.35,178.68,151.32,151.29,1,17,0,0.0
long_vid.mov,7688,0,110.07,88.91,338.72,555.11,174.69,128.87,314.11,-3382.65,139.12,169.74,-501.29,-142.73,35.02,35.02,541.34,541.34,-10.3,-317.67,43.78,-239.61,-77.79,-235.56,98.91,-330.06,-67.0,-270.3,16.85,-375.36,-35.99,-365.33,38.05,1.23,-38.05,-1.23,87.53,179.19,150.0,153.11,1,17,0,0.0
long_vid.mov,7689,0,75.94,100.3,-1880.99,627.85,114.83,192.39,-3298.71,3500.03,247.41,264.08,5967.72,5198.8,41.1,41.1,334.69,334.69,-11.08,-316.85,42.31,-240.28,-79.31,-235.89,98.82,-330.27,-68.27,-275.97,16.05,-383.63,-35.69,-373.51,37.64,0.44,-37.64,-0.44,90.69,176.92,148.99,154.57,1,17,0,0.0
long_vid.mov,7690,0,114.77,149.85,2139.99,2730.37,84.42,189.13,-1675.8,-179.47,308.17,352.62,3348.12,4879.36,44.36,44.36,179.65,179.65,-11.41,-312.86,41.89,-236.9,-79.29,-231.48,99.11,-328.77,-68.08,-278.41,18.82,-386.81,-31.01,-378.52,37.64,-0.13,-37.64,0.13,93.95,173.12,149.11,156.37,1,17,0,0.0
long_vid.mov,7691,0,143.01,164.04,1555.86,782.34,54.14,211.6,-1668.46,1238.25,382.48,429.75,4095.0,4250.59,28.5,28.5,-874.0,-874.0,-13.17,-308.3,41.49,-234.16,-78.88,-228.54,99.52,-329.87,-68.46,-281.64,23.57,-393.61,-25.3,-384.62,37.56,-0.09,-37.56,0.09,98.78,168.36,149.74,158.66,1,17,0,0.0
long_vid.mov,7692,0,122.23,172.28,-1144.76,453.72,118.04,282.12,3521.15,3886.15,547.05,641.12,9068.78,11647.61,13.93,13.93,-802.73,-802.73,-15.45,-305.5,41.1,-233.88,-78.28,-226.63,99.49,-333.58,-68.11,-291.29,35.17,-406.4,-19.68,-403.49,37.65,-0.07,-37.65,0.07,108.19,165.59,150.49,160.9,1,17,0,0.0
long_vid.mov,7693,0,70.27,120.2,-2863.54,-2869.97,165.75,662.46,2629.15,20959.4,811.98,1095.6,14599.87,25045.23,5.67,5.67,-455.0,-455.0,-17.53,-305.7,40.79,-233.4,-78.08,-225.07,99.51,-337.72,-63.34,-313.95,43.59,-423.03,-13.02,-434.38,37.72,0.04,-37.72,-0.04,117.38,166.74,151.38,160.41,1,17,0,0.0
long_vid.mov,7694,0,67.07,78.68,-176.53,-2288.04,152.05,908.53,-754.97,13560.0,1029.16,1256.74,11967.96,8879.76,4.9,4.9,-42.8,-42.8,-17.3,-302.61,40.91,-230.8,-77.42,-225.35,99.26,-338.07,-55.92,-328.85,54.47,-439.96,-4.13,-449.02,37.71,-0.01,-37.71,0.01,127.73,168.42,152.25,158.27,1,17,0,0.0
long_vid.mov,7695,"63.81,-547.76",72.83,76.62,317.6,-113.33,166.13,829.33,775.9,-4364.29,1068.44,1011.15,2164.6,-13533.55,9.3,9.3,242.65,242.65,-17.05,-305.37,40.99,-231.59,-76.01,-226.6,94.87,-338.96,-52.74,-333.15,71.29,-449.63,2.15,-449.77,37.71,0.32,-37.71,-0.32,141.32,167.12,154.16,158.07,1,17,0,0.0
long_vid.mov,7696,"84.87,-593.71",93.5,84.33,1138.88,425.06,307.77,450.58,7805.36,-20871.78,1146.4,450.17,4295.96,-30914.12,16.64,16.64,404.67,404.67,-17.25,-308.15,40.91,-233.29,-76.01,-228.59,89.66,-349.6,-52.97,-335.67,80.8,-470.45,1.88,-448.75,38.07,0.7,-38.07,-0.7,153.07,166.27,157.96,158.41,1,17,0,0.0
long_vid.mov,7697,"107.18,-640.45",78.47,120.88,-827.89,2013.79,430.51,271.65,6763.84,-9860.3,928.19,236.88,-12024.9,-11753.78,21.85,21.85,286.92,286.92,-17.6,-309.81,40.69,-235.06,-73.82,-230.18,83.98,-345.3,-53.59,-328.79,88.68,-468.04,-0.05,-443.58,38.4,0.69,-38.4,-0.69,160.75,166.59,159.11,159.63,0,0,0,
long_vid.mov,7698,"129.96,-687.69",101.19,119.65,1251.85,-67.42,458.78,253.38,1557.88,-1006.8,709.21,141.71,-12067.15,-5244.35,19.9,19.9,-107.64,-107.64,-17.87,-310.44,40.59,-237.08,-72.21,-231.04,78.62,-348.03,-53.94,-333.12,96.15,-468.47,0.06,-442.44,38.58,0.83,-38.58,-0.83,169.36,163.86,161.56,161.54,0,0,0,
long_vid.mov,7699,"153.59,-734.43",91.48,115.35,-534.9,-236.96,346.63,213.9,-6180.07,-2175.62,436.46,142.75,-15030.25,57.13,13.27,13.27,-365.18,-365.18,-17.76,-311.56,40.69,-238.25,-70.49,-231.34,73.76,-351.08,-54.08,-332.76,104.08,-467.15,-0.7,-441.63,38.63,0.67,-38.63,-0.67,178.3,163.07,164.16,162.95,0,0,0,
long_vid.mov,7700,"177.43,-782.17",66.28,86.13,-1388.7,-1610.23,264.74,100.45,-4512.71,-6252.07,340.59,85.58,-5283.48,-3150.1,9.59,9.59,-202.98,-202.98,-17.4,-312.85,40.89,-238.61,-69.37,-231.29,71.21,-351.82,-53.53,-332.28,106.53,-465.38,-1.44,-439.34,38.64,0.8,-38.64,-0.8,177.72,162.97,165.55,163.49,0,0,0,
long_vid.mov,7701,"202.69,-829.9",42.59,68.49,-1305.67,-972.46,181.16,47.47,-4606.03,-2919.57,258.31,111.92,-4534.02,1451.34,9.3,9.3,-15.61,-15.61,-17.59,-312.51,40.31,-238.15,-68.55,-231.03,71.45,-350.38,-52.66,-331.1,104.02,-463.72,-1.74,-436.78,38.65,1.01,-38.65,-1.01,179.47,163.3,164.89,163.57,0,0,0,
long_vid.mov,7702,"228.5,-878.19",30.78,47.98,-651.0,-1129.88,101.82,76.38,-4372.19,1593.14,179.26,153.2,-4356.03,2274.64,7.22,7.22,-114.62,-114.62,-17.51,-312.62,39.8,-238.0,-68.65,-230.4,72.8,-349.93,-52.47,-329.14,101.11,-461.38,-4.47,-434.82,38.64,1.06,-38.64,-1.06,177.83,164.88,163.86,163.24,0,0,0,
long_vid.mov,7703,"255.83,-927.74",61.45,44.12,1690.31,-212.71,82.86,73.35,-1044.46,-166.61,180.94,167.81,92.39,805.48,7.96,7.96,40.78,40.78,-16.92,-314.26,39.96,-240.08,-68.73,-231.3,73.76,-351.24,-52.23,-329.66,98.13,-462.25,-7.32,-436.27,38.66,1.23,-38.66,-1.23,175.46,166.67,163.39,163.04,0,0,0,
long_vid.mov,7704,"284.62,-956.77",64.28,36.97,155.95,-394.2,94.23,79.51,626.38,339.27,163.7,221.1,-950.05,2936.65,10.89,10.89,161.28,161.28,-16.55,-314.62,40.54,-240.76,-68.46,-231.69,74.75,-353.07,-51.97,-331.44,96.85,-463.87,-12.28,-433.94,38.98,1.42,-38.98,-1.42,174.33,168.22,163.43,163.32,0,0,0,
long_vid.mov,7705,"310.05,-982.43",70.4,34.98,337.07,-109.85,99.55,76.96,293.35,-140.52,126.8,226.09,-2033.45,274.98,18.41,18.41,414.22,414.22,-16.02,-315.87,41.25,-240.27,-67.98,-231.91,75.71,-354.49,-51.52,-333.21,96.69,-465.59,-15.7,-432.72,39.39,1.62,-39.39,-1.62,173.9,169.43,163.65,163.69,0,0,0,
long_vid.mov,7706,0,72.01,23.19,88.72,-649.53,95.41,78.28,-228.33,72.93,95.21,226.66,-1740.83,31.41,23.69,23.69,291.15,291.15,-16.28,-317.76,41.49,-238.12,-68.14,-231.71,76.33,-353.23,-51.51,-333.85,96.42,-466.96,-18.5,-431.12,39.67,1.99,-39.67,-1.99,173.18,170.5,163.6,163.69,0,0,0,
long_vid.mov,7707,0,80.94,26.41,492.47,177.63,92.13,81.11,-180.93,155.95,98.69,167.11,191.59,-3281.62,20.03,20.03,-201.87,-201.87,-16.21,-318.69,41.09,-236.8,-68.14,-231.07,76.8,-351.38,-51.37,-335.8,96.34,-469.21,-20.74,-431.18,39.74,2.14,-39.74,-2.14,172.11,171.29,163.02,163.83,0,0,0,
long_vid.mov,7708,0,82.07,26.38,62.27,-1.84,65.95,56.3,-1442.33,-1367.57,118.06,131.2,1067.79,-1979.08,20.41,20.41,21.31,21.31,-16.47,-320.09,40.62,-237.59,-68.26,-231.58,77.06,-351.5,-51.51,-335.35,97.06,-471.89,-22.31,-430.61,39.72,1.66,-39.72,-1.66,171.7,172.12,162.48,163.76,0,0,0,
long_vid.mov,7709,0,62.68,39.55,-1068.71,725.76,56.49,72.42,-521.5,888.69,120.74,105.82,147.69,-1398.43,15.78,15.78,-255.14,-255.14,-16.46,-322.03,40.26,-238.64,-68.24,-232.56,77.21,-352.38,-51.58,-336.86,97.63,-473.32,-23.34,-432.14,39.71,1.46,-39.71,-1.46,171.59,172.57,162.14,163.88,0,0,0,
long_vid.mov,7710,0,39.21,29.14,-1293.18,-573.66,26.71,75.32,-1641.27,159.44,98.25,85.6,-1239.72,-1114.63,18.35,18.35,141.63,141.63,-16.39,-321.7,40.21,-238.73,-68.17,-232.59,77.43,-352.55,-51.96,-334.79,98.62,-473.05,-23.93,-431.18,39.6,1.75,-39.6,-1.75,171.87,172.8,162.04,163.93,0,0,0,
long_vid.mov,7711,0,25.58,34.74,-751.11,308.42,31.64,138.67,271.67,3491.03,73.4,102.22,-1369.41,915.88,10.69,10.69,-422.49,-422.49,-16.71,-321.27,40.27,-238.56,-68.14,-231.76,77.57,-352.02,-53.07,-331.03,99.39,-471.84,-24.64,-428.7,39.55,1.71,-39.55,-1.71,172.12,172.4,161.98,164.29,0,0,0,
long_vid.mov,7712,0,16.37,32.95,-507.72,-98.46,35.38,169.69,206.28,1709.6,72.2,125.01,-65.94,1256.07,11.48,11.48,43.53,43.53,-16.88,-320.29,40.65,-238.08,-67.95,-230.9,77.83,-350.96,-53.98,-327.95,99.82,-470.43,-24.97,-425.62,39.36,1.54,-39.36,-1.54,172.2,171.64,162.08,164.71,0,0,0,
long_vid.mov,7713,0,23.38,46.08,386.3,723.74,61.73,169.19,1452.25,-27.74,91.13,161.04,1042.99,1985.32,6.51,6.51,-273.52,-273.52,-16.79,-318.58,40.96,-237.71,-67.91,-230.1,77.93,-349.24,-54.7,-326.0,100.27,-468.42,-25.36,-422.55,39.32,1.53,-39.32,-1.53,172.28,170.95,162.05,165.02,0,0,0,
long_vid.mov,7714,0,28.68,40.5,292.25,-307.5,80.27,127.94,1021.5,-2272.8,94.18,154.37,168.08,-367.56,5.57,5.57,-51.99,-51.99,-16.83,-317.91,41.26,-237.35,-67.92,-229.58,78.12,-347.69,-55.32,-324.44,101.17,-467.1,-25.6,-420.35,39.31,1.54,-39.31,-1.54,172.45,170.35,161.99,165.28,0,0,0,
long_vid.mov,7715,0,25.27,24.9,-188.28,-859.67,82.12,97.04,102.13,-1703.18,94.55,125.14,20.57,-1610.6,2.19,2.19,-186.45,-186.45,-16.73,-317.82,41.68,-237.3,-67.95,-229.59,78.75,-346.68,-56.11,-323.14,102.12,-465.96,-26.06,-418.92,39.29,1.6,-39.29,-1.6,172.36,169.8,161.85,165.62,0,0,0,
long_vid.mov,7716,0,23.41,14.68,-102.13,-563.38,76.11,71.1,-331.56,-1429.48,98.27,93.85,205.0,-1724.12,2.12,2.12,-3.86,-3.86,-16.04,-317.29,41.87,-236.97,-67.96,-229.35,79.15,-345.35,-56.37,-322.52,102.25,-463.7,-26.19,-417.53,39.27,1.57,-39.27,-1.57,172.06,169.47,161.64,165.73,0,0,0,
long_vid.mov,7717,0,27.79,17.08,241.0,132.26,77.22,68.09,61.54,-165.51,118.34,77.68,1106.0,-891.27,5.93,5.93,209.96,209.96,-15.67,-316.54,42.07,-236.3,-67.96,-228.69,79.53,-343.77,-56.75,-321.06,102.37,-461.01,-26.44,-416.22,39.27,1.79,-39.27,-1.79,171.81,169.25,161.46,165.88,0,0,0,
long_vid.mov,7718,0,24.04,22.96,-206.28,324.03,65.1,61.97,-667.9,-337.44,116.5,65.93,-101.58,-647.33,5.87,5.87,-3.31,-3.31,-15.33,-315.98,42.12,-236.08,-68.02,-228.34,79.66,-343.26,-57.2,-319.95,102.79,-459.69,-26.68,-415.4,39.28,1.85,-39.28,-1.85,171.93,169.0,161.38,166.03,0,0,0,
long_vid.mov,7719,0,30.45,34.64,353.05,643.65,53.59,87.1,-634.65,1384.84,108.23,80.81,-455.74,819.81,8.59,8.59,150.08,150.08,-15.11,-315.02,42.31,-235.37,-68.0,-227.47,79.68,-342.5,-57.5,-317.94,103.8,-458.18,-27.27,-413.27,39.28,2.03,-39.28,-2.03,172.55,169.03,161.5,166.12,0,0,0,
long_vid.mov,7720,0,19.09,23.76,-626.01,-599.75,25.98,61.0,-1521.14,-1438.48,83.59,71.45,-1357.84,-515.99,5.76,5.76,-155.77,-155.77,-14.85,-314.91,42.36,-235.3,-67.97,-227.41,79.74,-342.39,-57.44,-318.01,104.72,-457.2,-27.64,-412.53,39.21,2.04,-39.21,-2.04,173.04,169.14,161.52,166.09,0,0,0,
long_vid.mov,7721,0,22.63,22.98,195.26,-42.61,29.25,44.01,180.02,-936.27,85.7,66.97,116.28,-246.51,6.13,6.13,20.02,20.02,-14.67,-314.7,42.45,-234.9,-67.89,-227.11,79.85,-341.69,-57.28,-317.79,105.58,-455.96,-27.73,-411.92,39.14,2.0,-39.14,-2.0,173.39,169.25,161.5,166.05,0,0,0,
long_vid.mov,7722,0,10.45,10.05,-671.2,-712.9,20.38,9.94,-488.98,-1877.5,74.45,29.41,-619.77,-2070.01,6.14,6.14,0.55,0.55,-14.48,-314.73,42.4,-234.85,-67.79,-227.25,79.95,-341.43,-57.1,-317.8,106.58,-455.3,-27.88,-411.87,39.01,2.14,-39.01,-2.14,173.75,169.48,161.41,165.98,0,0,0,
long_vid.mov,7723,0,12.72,11.27,124.91,67.23,23.07,16.01,148.6,334.87,75.05,21.97,33.25,-410.18,8.23,8.23,115.17,115.17,-14.37,-314.55,42.48,-234.65,-67.69,-227.16,80.21,-341.37,-57.0,-317.39,107.21,-454.07,-28.14,-411.54,38.87,2.25,-38.87,-2.25,174.0,169.72,161.4,165.94,0,0,0,
long_vid.mov,7724,0,9.59,7.16,-172.48,-226.12,11.37,23.2,-644.75,396.22,75.17,23.85,6.61,103.78,8.35,8.35,6.79,6.79,-14.36,-314.44,42.43,-234.41,-67.73,-227.08,80.28,-341.34,-57.05,-316.73,107.72,-452.65,-28.66,-411.04,38.79,2.29,-38.79,-2.29,174.36,170.03,161.39,165.88,0,0,0,
long_vid.mov,7725,0,10.01,7.15,23.33,-0.55,12.07,27.94,38.39,260.84,76.33,27.2,63.74,184.61,6.96,6.96,-76.78,-76.78,-14.39,-314.63,42.36,-234.46,-67.68,-227.24,80.37,-341.04,-57.01,-316.29,108.51,-451.66,-28.91,-410.81,38.7,2.34,-38.7,-2.34,174.64,170.27,161.26,165.83,0,0,0,
long_vid.mov,7726,0,17.74,7.96,425.79,44.64,26.91,31.18,817.79,178.55,79.18,24.19,157.06,-165.87,6.92,6.92,-2.2,-2.2,-14.13,-314.29,42.24,-233.85,-67.64,-227.07,80.69,-340.01,-57.02,-315.7,109.85,-450.9,-29.1,-410.63,38.52,2.38,-38.52,-2.38,174.82,170.44,160.99,165.79,0,0,0,
long_vid.mov,7727,0,18.52,8.43,42.98,25.72,48.43,34.32,1185.72,173.4,78.11,14.43,-59.15,-537.66,9.1,9.1,120.32,120.32,-13.63,-314.07,42.19,-233.56,-67.62,-227.18,81.76,-339.38,-57.12,-314.87,111.04,-450.07,-29.26,-410.73,38.39,2.54,-38.39,-2.54,174.31,170.62,160.42,165.76,0,0,0,
long_vid.mov,7728,0,29.56,11.96,608.2,194.71,77.46,50.18,1599.76,873.63,86.65,13.2,470.98,-67.97,9.34,9.34,13.41,13.41,-13.55,-313.43,42.07,-232.88,-67.6,-226.82,82.63,-337.7,-57.23,-313.57,111.58,-448.43,-29.37,-410.48,38.26,2.55,-38.26,-2.55,173.5,170.78,159.77,165.73,0,0,0,
long_vid.mov,7729,0,47.73,23.23,1001.48,621.06,94.07,52.09,915.51,105.44,98.14,15.34,632.81,117.93,7.01,7.01,-128.77,-128.77,-12.84,-312.15,42.05,-231.26,-67.29,-226.09,84.07,-336.34,-57.21,-312.87,112.12,-446.34,-29.35,-410.11,38.22,2.57,-38.22,-2.57,172.51,170.63,159.14,165.97,0,0,0,
long_vid.mov,7730,0,64.38,35.72,917.53,688.29,123.58,61.21,1626.39,502.76,105.05,17.2,380.97,102.5,5.07,5.07,-106.54,-106.54,-11.94,-311.17,42.16,-230.07,-67.08,-225.33,86.9,-335.95,-57.24,-311.54,112.71,-444.61,-29.25,-409.83,38.12,2.58,-38.12,-2.58,170.46,170.62,158.09,166.08,0,0,0,
long_vid.mov,7731,0,88.02,54.64,1302.91,1042.63,156.6,71.9,1819.63,589.09,140.49,26.35,1952.81,504.41,3.51,3.51,-85.97,-85.97,-11.44,-309.85,42.19,-228.09,-66.92,-223.95,89.98,-333.92,-57.62,-309.7,113.33,-441.0,-29.19,-409.06,38.08,2.57,-38.08,-2.57,167.99,170.22,156.72,166.39,0,0,0,
long_vid.mov,7732,0,73.62,63.59,-793.72,492.84,202.33,82.39,2520.04,578.07,165.24,45.31,1363.9,1044.64,4.57,4.57,58.04,58.04,-11.27,-308.4,42.25,-227.26,-66.86,-222.67,94.31,-332.81,-57.97,-308.47,113.71,-437.51,-29.41,-407.68,38.05,2.47,-38.05,-2.47,164.24,169.86,154.79,166.62,0,0,0,
long_vid.mov,7733,0,75.89,68.5,124.91,270.76,258.0,99.67,3067.81,952.25,250.98,82.32,4725.06,2039.51,5.32,5.32,41.7,41.7,-11.4,-307.25,42.41,-225.95,-67.02,-221.62,98.94,-329.19,-58.79,-306.36,114.11,-431.03,-29.47,-405.37,38.05,2.33,-38.05,-2.33,159.77,169.06,152.39,166.92,0,0,0,
long_vid.mov,7734,0,55.33,55.98,-1132.63,-689.94,296.14,73.68,2101.41,-1432.42,251.24,81.34,14.33,-54.19,6.82,6.82,82.66,82.66,-11.5,-307.29,42.53,-225.1,-67.48,-221.08,104.54,-327.8,-59.21,-306.14,114.2,-427.36,-29.34,-404.67,37.93,2.31,-37.93,-2.31,154.42,168.69,150.03,166.75,0,0,0,
long_vid.mov,7735,0,75.32,49.82,1101.59,-339.46,356.11,78.11,3304.77,244.31,291.38,71.84,2211.99,-523.33,6.81,6.81,-0.74,-0.74,-11.58,-307.37,42.6,-223.18,-67.57,-220.14,110.41,-322.76,-60.41,-305.23,114.24,-421.66,-29.27,-403.78,37.85,2.23,-37.85,-2.23,147.96,167.27,146.96,167.43,0,0,0,
long_vid.mov,7736,0,75.69,35.73,20.39,-776.46,388.47,118.68,1783.45,2235.51,271.02,76.24,-1121.8,242.65,7.24,7.24,23.51,23.51,-11.73,-307.17,42.83,-221.86,-67.82,-220.29,115.69,-317.23,-63.67,-302.16,113.86,-416.29,-29.89,-401.32,37.73,2.35,-37.73,-2.35,141.56,164.09,143.93,169.24,0,0,0,
long_vid.mov,7737,0,76.53,37.83,46.29,115.73,414.43,154.85,1430.39,1993.04,300.9,70.66,1646.23,-307.5,7.62,7.62,21.12,21.12,-11.62,-307.06,43.39,-221.15,-68.62,-220.08,121.94,-313.69,-66.05,-301.61,113.73,-410.99,-30.3,-401.24,37.72,2.49,-37.72,-2.49,134.85,162.07,141.13,170.11,0,0,0,
long_vid.mov,7738,0,46.16,30.26,-1673.97,-417.16,423.05,152.55,475.39,-126.38,307.74,71.81,377.12,63.01,9.75,9.75,117.38,117.38,-11.3,-308.59,43.64,-221.25,-69.01,-220.44,128.13,-308.31,-67.02,-300.62,113.55,-404.93,-30.48,-400.31,37.66,2.28,-37.66,-2.28,127.28,161.29,137.39,170.4,0,0,0,
long_vid.mov,7739,0,40.1,34.72,-333.77,245.59,464.15,110.51,2264.53,-2316.88,369.12,94.0,3382.65,1223.01,18.51,18.51,482.74,482.74,-9.58,-308.91,44.15,-220.38,-69.2,-219.94,134.85,-301.06,-67.89,-298.61,113.84,-396.2,-30.86,-396.58,37.34,2.84,-37.34,-2.84,119.2,160.25,133.41,170.7,0,0,0,
